Longitude,Latitude,RSRP(dBm),SINR(dB),Throughput Downlink(Kbps),Throughput Uplink(Kbps),Jenis Rekomendasi Optimasi,RSRP(dBm)_after,SINR(dB)_after,Throughput Downlink(Kbps)_after,Throughput Uplink(Kbps)_after
106.78130055,-6.2787932,-73.04,21.290000000000003,48576.16,7733.34,Melakukan Optimasi Power Control,-76.70226000000001,18.510100000000023,52926.369370000015,6314.214894999999
106.7812774,-6.27886719,-75.54,19.77,45585.2,10034.96,Melakukan Optimasi Power Control,-77.29982500000001,17.359325000000013,50919.03233000003,7108.902464999997
106.78125379,-6.27893896,-73.22,20.6,56748.18,9870.81,Melakukan Optimasi Power Control,-77.26236000000002,19.25260000000001,54824.653470000034,6120.463594999999
106.78122967,-6.27901218,-73.06,24.58,61004.2,9661.12,Melakukan Optimasi Power Control,-76.40362999999999,19.87015000000001,53415.36849000004,6039.356195000002
106.78120534,-6.27908503,-77.28,20.790000000000003,42886.52,9455.52,Melakukan Optimasi MEC dan Carrier Aggregation,-77.331355,17.85187500000003,47903.26500000002,7484.952580000002
106.78118052,-6.27915892,-78.17,18.29,39280.18,9303.13,Melakukan Optimasi MEC dan Carrier Aggregation,-77.83948499999998,16.083325000000016,45866.501530000016,7980.595664999999
106.78115734,-6.27922841,-80.12,16.15,37047.33,8197.18,Melakukan Optimasi MEC dan Carrier Aggregation,-73.2262,20.72159999999996,34399.75680000001,8134.215499999999
106.78113277,-6.27930097,-81.18,14.960000000000004,34552.35,7935.14,Melakukan Optimasi MEC dan Carrier Aggregation,-76.40330000000003,19.419999999999973,39862.01112000003,8087.465499999997
106.78110899,-6.27937091,-80.99,14.619999999999996,34848.22,9590.34,Melakukan Optimasi MEC dan Carrier Aggregation,-76.46800000000002,19.516599999999983,40810.99200000004,8086.061499999996
106.78108715,-6.27943563,-81.62,16.499999999999996,39977.0,9972.23,Melakukan Optimasi MEC dan Carrier Aggregation,-82.343575,14.966674999999997,48753.72469000001,8348.135385
106.78106397,-6.27950449,-79.38,16.229999999999997,33312.45,8611.84,Melakukan Optimasi MEC dan Carrier Aggregation,-72.98070000000001,20.81829999999996,32968.72056,8984.242249999998
106.78104062,-6.2795737,-82.49,13.58,32527.26,9175.97,Melakukan Optimasi MEC dan Carrier Aggregation,-77.98340000000002,18.153299999999984,36069.56220000004,10842.271749999994
106.78102063,-6.27963502,-81.73,12.77,29048.43,9344.94,Melakukan Optimasi MEC dan Carrier Aggregation,-78.16870000000002,17.479100000000013,34190.75400000002,11819.745249999996
106.78099787,-6.27970105,-81.34,14.38,41737.18,11992.52,Melakukan Optimasi Power Control,-81.965515,14.290174999999984,49077.49564,9465.510914999995
106.78097789,-6.27975929,-79.75,13.6,43358.82,10136.19,Melakukan Optimasi Power Control,-78.89554999999999,14.918449999999998,47460.94294000003,8660.733235
106.78095897,-6.27981711,-77.02,15.249999999999996,43709.38,8769.26,Melakukan Optimasi MEC dan Carrier Aggregation,-78.34231999999999,15.402899999999995,46752.36751000002,7957.178689999998
106.78094903,-6.27986449,-74.98,17.5,41864.48,5586.11,Melakukan Optimasi MEC dan Carrier Aggregation,-77.36458499999998,15.980925000000015,46903.688020000016,7805.325785000001
106.78094434,-6.27990343,-75.11,15.559999999999995,38633.23,8104.180000000001,Melakukan Optimasi MEC dan Carrier Aggregation,-70.54190000000003,21.079999999999963,34787.44127999999,8415.699875000004
106.78094345,-6.27993547,-75.66,10.080000000000004,26650.61,9285.71,Melakukan Optimasi MEC dan Carrier Aggregation,-71.3771,14.62819999999997,31578.880919999992,12371.8005
106.78095081,-6.27996583,-81.64,2.209999999999999,16264.100000000002,8911.67,Melakukan Optimasi Load Balancing dan Handover Tuning,-79.30312999999997,4.562999999999996,18518.029460000005,8584.245959999998
106.7809642,-6.27999522,-77.21,10.150000000000004,21881.56,16517.0,Melakukan Optimasi MEC dan Carrier Aggregation,-73.62217000000001,14.381449999999973,24421.5657,21004.40704999999
106.78098289,-6.28003121,-75.54,11.15,27579.45,17855.91,Melakukan Optimasi Power Control,-75.749615,13.72987499999998,30542.88961,19572.412355
106.78100785,-6.28007087,-76.38,10.689999999999998,26750.59,17544.76,Melakukan Optimasi Power Control,-74.95724499999999,14.342724999999987,30221.38680999999,20552.978339999994
106.78103461,-6.28011196,-76.29,10.210000000000004,29904.95,17393.37,Melakukan Optimasi Power Control,-76.50374000000002,12.29059999999999,33080.593460000004,19448.719870000008
106.7810609,-6.28015616,-77.01,10.9,30275.65,14665.86,Melakukan Optimasi MEC dan Carrier Aggregation,-75.05504,13.756799999999975,33846.36386,18333.795200000004
106.78108729,-6.28020099,-81.9,6.38,20196.61,9734.15,Melakukan Optimasi MEC dan Carrier Aggregation,-76.68869999999998,12.05509999999996,23308.2456,11963.783750000008
106.78111706,-6.28024315,-85.3,4.979999999999999,17856.38,10079.04,Melakukan Optimasi Load Balancing dan Handover Tuning,-84.00183499999997,8.096274999999995,20270.073409999997,12032.775905000002
106.78115792,-6.28028335,-86.26,5.059999999999999,12322.71,11386.87,Melakukan Optimasi Load Balancing dan Handover Tuning,-83.68710000000002,7.424899999999996,12169.81073,12288.305795
106.78121198,-6.28031618,-87.38,4.690000000000001,13227.44,10634.71,Melakukan Optimasi Load Balancing dan Handover Tuning,-84.34163499999998,7.645074999999995,13617.704170000005,12691.84838
106.78127353,-6.28033627,-91.74,4.190000000000001,15593.139999999998,6090.6900000000005,Melakukan Optimasi Load Balancing dan Handover Tuning,-88.77929999999999,6.829799999999995,15771.92287000001,6888.141200000003
106.78134562,-6.28037044,-94.79,1.6500000000000017,12496.32,3936.1,Melakukan Optimasi Load Balancing dan Handover Tuning,-92.0324,4.477499999999998,13748.239010000005,5609.304055000006
106.78141962,-6.28039742,-93.36,0.3500000000000003,12744.66,4489.49,Melakukan Optimasi Load Balancing dan Handover Tuning,-90.70970000000004,3.130699999999994,14804.719160000008,6053.649335000005
106.78149786,-6.28042461,-94.35,-1.5200000000000014,9677.29,7832.039999999999,Melakukan Optimasi Load Balancing dan Handover Tuning,-90.9618,1.9734000000000005,11845.954670000005,8734.609374999998
106.78156902,-6.28045059,-96.75,-1.2900000000000011,23548.54,16187.399999999998,Melakukan Optimasi Load Balancing dan Handover Tuning,-92.444685,2.4024749999999937,25171.22633,20040.21165000001
106.781644,-6.2804796,-96.34,2.4399999999999995,23548.54,16187.399999999998,Melakukan Optimasi Load Balancing dan Handover Tuning,-93.191625,5.670524999999992,26352.37503,19576.09008
106.78485174,-6.27895997,-88.2,8.190000000000001,8242.22,601.02,Melakukan Optimasi MEC dan Carrier Aggregation,-82.613,13.933899999999957,9723.84876,3147.061250000001
106.78486013,-6.27893613,-87.24,7.850000000000001,16609.75,14142.37,Melakukan Optimasi MEC dan Carrier Aggregation,-84.69357000000001,9.385149999999996,19021.95285,18434.591655000004
106.78485889,-6.27891086,-87.95,6.5600000000000005,17314.26,22312.21,Melakukan Optimasi Load Balancing dan Handover Tuning,-84.81979999999999,9.034799999999992,18957.71779000001,24322.51426
106.78484324,-6.27888706,-89.17,6.04,16282.410000000002,21920.61,Melakukan Optimasi Load Balancing dan Handover Tuning,-86.3236,8.221499999999988,18309.08002000001,23817.417815000004
106.7848175,-6.2788662,-90.46,4.210000000000001,12682.45,12501.68,Melakukan Optimasi Load Balancing dan Handover Tuning,-87.8512,6.66929999999997,13309.30249,13672.95098999999
106.78478658,-6.27884495,-90.01,4.230000000000001,14384.14,10955.29,Melakukan Optimasi Load Balancing dan Handover Tuning,-87.34889999999999,7.107499999999972,14850.109229999998,13208.14008
106.78474727,-6.27882307,-90.96,0.5400000000000005,8696.07,7144.75,Melakukan Optimasi Load Balancing dan Handover Tuning,-88.21840000000002,3.04899999999997,9703.800150000005,7522.618624999999
106.78470954,-6.2788021,-92.88,-1.3800000000000012,5899.82,6386.28,Melakukan Optimasi Load Balancing dan Handover Tuning,-89.9379,1.9888999999999897,7274.018069999999,6674.932350000003
106.78466871,-6.27877732,-88.61,7.560000000000001,11727.41,18857.69,Melakukan Optimasi Load Balancing dan Handover Tuning,-85.14623500000003,9.443474999999982,14819.09137000001,22654.92019499999
106.78462788,-6.27875514,-88.7,7.850000000000001,11976.21,3510.42,Melakukan Optimasi MEC dan Carrier Aggregation,-82.5861,13.852199999999986,13448.625840000006,4698.616500000004
106.78458398,-6.27873189,-88.73,9.000000000000002,12143.45,12716.93,Melakukan Optimasi MEC dan Carrier Aggregation,-85.86112999999997,8.329549999999982,12514.320929999998,12920.339819999996
106.78453774,-6.2787093,-87.69,8.350000000000001,18630.32,13119.870000000004,Melakukan Optimasi MEC dan Carrier Aggregation,-85.382105,8.957325000000015,20988.35834,13730.606205000002
106.78448718,-6.27868728,-85.75,10.060000000000004,16931.18,19534.45,Melakukan Optimasi MEC dan Carrier Aggregation,-79.71805499999996,15.662674999999972,21278.277430000013,23566.315674999994
106.78443742,-6.27866537,-86.13,8.310000000000002,17965.22,18119.56,Melakukan Optimasi MEC dan Carrier Aggregation,-83.814765,9.612425000000004,20061.88867000001,21400.783759999995
106.78438703,-6.27864228,-85.61,9.619999999999996,17929.02,18952.38,Melakukan Optimasi MEC dan Carrier Aggregation,-79.48054999999998,15.476249999999974,20765.792260000017,22994.192759999994
106.78434098,-6.27862334,-86.1,7.400000000000001,12114.86,16438.37,Melakukan Optimasi MEC dan Carrier Aggregation,-83.701865,9.082824999999994,14297.085010000008,22269.381595000003
106.78429197,-6.27860332,-87.7,5.65,3328.99,2107.9,Melakukan Optimasi Load Balancing dan Handover Tuning,-85.29190000000001,7.802999999999976,3391.66311,4136.923635000003
106.78423337,-6.27857844,-87.2,7.850000000000001,2542.3,10663.26,Melakukan Optimasi MEC dan Carrier Aggregation,-81.83870000000005,13.571699999999993,3719.248440000005,10905.895124999994
106.78416924,-6.27855074,-87.55,8.120000000000001,1718.28,7272.89,Melakukan Optimasi MEC dan Carrier Aggregation,-82.10380000000004,13.839999999999984,3318.615480000002,10568.989000000003
106.78410473,-6.27852547,-86.21,9.130000000000004,11424.51,26649.52,Melakukan Optimasi Load Balancing dan Handover Tuning,-83.73716999999998,12.241249999999994,18554.25229000001,27852.353510000004
106.784039,-6.27850025,-84.85,10.650000000000004,6728.88,10022.73,Melakukan Optimasi MEC dan Carrier Aggregation,-78.67099999999999,15.028899999999997,9169.42248,10436.438750000005
106.78398288,-6.27848227,-83.57,10.619999999999996,4210.5,16309.38,Melakukan Optimasi MEC dan Carrier Aggregation,-77.95976999999999,17.096699999999966,16064.347530000014,23671.39438999999
106.78392306,-6.27846155,-84.88,8.940000000000003,7130.34,10465.34,Melakukan Optimasi MEC dan Carrier Aggregation,-78.64399999999999,14.246600000000011,10023.386280000004,10679.674500000005
106.78386096,-6.27843783,-85.2,9.619999999999996,3736.420000000001,11507.07,Melakukan Optimasi MEC dan Carrier Aggregation,-79.0131,13.924600000000014,3733.923239999999,9068.974374999998
106.78380358,-6.27841516,-81.72,13.81,3681.19,9634.27,Melakukan Optimasi MEC dan Carrier Aggregation,-77.19850000000001,18.516699999999982,5518.150680000001,5393.269374999999
106.78375144,-6.27839612,-83.69,11.52,2695.52,12300.38,Melakukan Optimasi MEC dan Carrier Aggregation,-77.88980000000002,17.069899999999983,4698.240359999995,6764.399374999997
106.7836952,-6.2783769,-81.04,13.31,7981.93,21295.39,Melakukan Optimasi MEC dan Carrier Aggregation,-77.814945,17.623224999999984,16267.146129999996,25685.698495000008
106.78362876,-6.27835397,-85.73,6.6000000000000005,6461.2,11871.52,Melakukan Optimasi Load Balancing dan Handover Tuning,-83.39680000000001,7.375799999999992,7655.992959999995,12098.296240000003
106.78356398,-6.27833275,-86.49,7.290000000000001,17032.29,15324.24,Melakukan Optimasi Load Balancing dan Handover Tuning,-83.814865,9.034225000000012,18832.45492,20570.47454
106.78349727,-6.27831032,-87.6,6.54,13693.76,13482.13,Melakukan Optimasi Load Balancing dan Handover Tuning,-84.74723499999998,7.773474999999997,14860.782380000004,14398.048294999984
106.78343662,-6.27829204,-87.56,7.650000000000001,11914.44,15211.85,Melakukan Optimasi Load Balancing dan Handover Tuning,-84.53923500000002,9.267474999999992,14946.868800000017,22084.599775
106.7833788,-6.27827419,-86.94,7.710000000000001,16695.55,14928.86,Melakukan Optimasi Load Balancing dan Handover Tuning,-84.282805,9.505025000000003,19228.26477,19862.683959999995
106.78332539,-6.27825571,-86.76,7.0200000000000005,17628.9,19237.56,Melakukan Optimasi Load Balancing dan Handover Tuning,-83.98089999999999,9.033700000000003,19170.881950000003,21832.28517
106.78327398,-6.27823607,-84.96,7.1000000000000005,15492.39,15227.160000000002,Melakukan Optimasi MEC dan Carrier Aggregation,-82.77683499999999,8.847575000000013,18275.76200000001,21597.74772499999
106.78321229,-6.27821106,-80.77,9.000000000000002,24380.85,20079.54,Melakukan Optimasi MEC dan Carrier Aggregation,-76.97829499999996,13.776874999999976,27872.65366,23287.71826
106.78315165,-6.27818721,-83.66,6.29,17007.53,13060.57,Melakukan Optimasi MEC dan Carrier Aggregation,-76.78420000000001,11.403799999999965,19083.797400000003,12716.317750000002
106.78309488,-6.27816628,-82.43,5.019999999999999,10281.79,10602.21,Melakukan Optimasi MEC dan Carrier Aggregation,-76.93159999999995,10.451299999999977,14737.066440000017,9479.982375000003
106.78303789,-6.27814525,-82.26,5.379999999999999,17297.76,28469.41,Melakukan Optimasi Load Balancing dan Handover Tuning,-82.33440999999996,6.718999999999993,18005.00745000001,30869.16987500001
106.78299149,-6.27813025,-79.86,8.400000000000002,24988.51,29234.32,Melakukan Optimasi Power Control,-79.473295,7.957225000000014,30288.48194,28244.03365
106.78293837,-6.27811563,-80.57,6.94,27382.5,32118.180000000004,Melakukan Optimasi Power Control,-80.31477,7.0679500000000095,30736.629509999995,29639.386829999992
106.78288781,-6.27810306,-81.46,6.19,30973.54,27000.369999999995,Melakukan Optimasi Power Control,-80.82886999999998,5.99125,31591.25354000001,27065.108124999995
106.78283408,-6.27808905,-84.5,2.7299999999999995,25217.54,24531.12,Melakukan Optimasi Load Balancing dan Handover Tuning,-82.54401499999999,4.674174999999994,28601.627629999988,26683.324085
106.78277834,-6.27807574,-83.81,3.790000000000001,24235.02,28382.83,Melakukan Optimasi Load Balancing dan Handover Tuning,-82.09429499999997,5.314825000000003,26321.165700000016,30092.139524999995
106.78271691,-6.27805863,-80.9,7.460000000000001,30393.71,31320.54,Melakukan Optimasi Power Control,-80.53271499999998,7.381075000000007,32426.65497,29021.707624999995
106.78266231,-6.27804127,-81.53,5.96,24676.34,22933.56,Melakukan Optimasi Power Control,-80.20835,6.325150000000005,27624.62427,25152.108864999987
106.78260693,-6.27802358,-79.35,7.790000000000001,31791.5,33100.87,Melakukan Optimasi Power Control,-80.18442499999999,7.628925000000001,35391.04149,29729.01794
106.78254785,-6.2780072,-76.73,10.380000000000004,37185.82,32902.91,Melakukan Optimasi Power Control,-77.26550000000002,11.632400000000006,36871.39389999999,30263.803899999988
106.78248631,-6.27799176,-76.98,9.170000000000002,37150.79,32010.740000000005,Melakukan Optimasi Power Control,-77.65303000000002,10.536150000000005,35543.06412000001,28851.00029999999
106.78243063,-6.27797807,-74.63,9.150000000000002,37324.36,30955.44,Melakukan Optimasi Power Control,-76.88855999999998,10.64730000000001,36454.56158000001,28008.6348
106.78237605,-6.27796477,-73.11,10.060000000000004,38102.08,34168.54,Melakukan Optimasi Power Control,-76.99090000000001,11.20730000000001,37684.984,30490.9833
106.78232197,-6.2779503,-70.89,10.330000000000004,38899.27,31241.28,Melakukan Optimasi Power Control,-75.52203,12.36525000000001,39074.10053999999,28114.577550000013
106.78226985,-6.27793453,-71.86,9.520000000000003,42190.34,30733.22,Melakukan Optimasi Power Control,-76.21842999999998,10.66455000000001,42846.96894000004,26343.52454999999
106.78221358,-6.27791889,-72.94,8.120000000000001,40538.0,31050.84,Melakukan Optimasi Power Control,-78.44892999999998,8.32415,40567.76414000004,28638.50305
106.78216159,-6.27790508,-74.62,7.770000000000001,35164.07,32512.73,Melakukan Optimasi Power Control,-79.29356,7.919899999999996,35259.29755,29789.521704999992
106.78210701,-6.27789167,-72.42,7.120000000000001,24544.61,30207.68,Melakukan Optimasi Power Control,-79.44045,7.197500000000012,28121.23516,29068.254984999985
106.78205501,-6.27787951,-69.88,7.1000000000000005,24907.96,30560.64,Melakukan Optimasi Power Control,-79.15416,7.113750000000012,29414.122789999998,28722.51859999999
106.78200602,-6.27786663,-71.75,6.38,30505.66,33091.21,Melakukan Optimasi Power Control,-79.84405,6.910349999999998,33010.34086000001,29262.79786499999
106.78195955,-6.27785432,-71.02,8.440000000000001,31116.95,29125.14,Melakukan Optimasi Power Control,-78.57463999999996,8.427300000000008,33612.45298,27167.00788
106.78191594,-6.27784296,-71.05,6.94,32614.770000000004,29502.52,Melakukan Optimasi Power Control,-78.85847499999997,7.217475000000012,33709.30359,27298.572194999997
106.7818844,-6.27783543,-71.1,10.98,21536.19,15459.52,Melakukan Optimasi MEC dan Carrier Aggregation,-71.83164000000001,17.38709999999998,25163.40846000001,20815.41855
106.78184814,-6.27782706,-69.77,10.310000000000004,6526.27,3366.33,Melakukan Optimasi MEC dan Carrier Aggregation,-69.70949999999996,15.293199999999976,3828.835079999999,3860.883500000005
106.7818183,-6.277821,-67.22,5.229999999999999,13557.45,17136.7,Melakukan Optimasi MEC dan Carrier Aggregation,-73.460605,11.948924999999976,20102.70556,23887.785485
106.78180247,-6.27781932,-67.38,6.5,19516.96,24415.74,Melakukan Optimasi Power Control,-80.31264499999999,8.618724999999996,20563.220140000005,28109.733849999982
106.78180156,-6.27781924,-67.7,8.960000000000003,18976.74,18851.8,Melakukan Optimasi MEC dan Carrier Aggregation,-72.5599,15.000099999999971,22604.4795,22920.678925
106.78179772,-6.27781766,-70.38,6.7700000000000005,26451.42,33418.57,Melakukan Optimasi Power Control,-79.50424000000001,6.991250000000006,31548.88097999999,30292.434189999996
106.78179419,-6.27781553,-67.59,10.730000000000004,35888.18,34684.97,Melakukan Optimasi Power Control,-76.00600000000003,12.775800000000002,36795.46819999999,31390.818499999998
106.78178894,-6.27781046,-68.12,10.619999999999996,39511.66,31600.370000000003,Melakukan Optimasi Power Control,-75.24605999999999,12.693100000000005,39887.178280000015,27818.207625000014
106.78178805,-6.27780956,-68.91,9.270000000000003,34114.46,31060.930000000004,Melakukan Optimasi Power Control,-76.703985,10.999725000000003,35816.823630000006,28352.460285000005
106.78178805,-6.27780956,-68.51,9.619999999999996,23548.54,16187.399999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-71.82080500000004,15.58762499999998,26054.95711999999,20813.16832500001
106.78178805,-6.27780956,-67.59,10.769999999999998,23548.54,16187.399999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-71.503755,16.403174999999983,26473.13118,20681.998200000005
106.78178805,-6.27780956,-67.32,10.390000000000004,23548.54,16187.399999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-71.44646,16.417999999999985,26460.857679999997,20735.140225000003
106.78178805,-6.27780956,-67.43,9.539999999999996,5349.26,396.8,Melakukan Optimasi MEC dan Carrier Aggregation,-69.95959999999995,14.713999999999976,2442.201479999999,2315.1207500000023
106.78178805,-6.27780956,-67.4,10.150000000000004,35832.83,19111.39,Melakukan Optimasi Power Control,-75.80562000000002,11.5262,36878.82682,19992.594700000005
106.78178805,-6.27780956,-67.5,9.770000000000003,36098.46,51142.98,Melakukan Optimasi Power Control,-77.54010000000002,12.500800000000009,38950.1849,42946.64250000001
106.78178805,-6.27780956,-67.43,9.789999999999996,37476.05,35412.59,Melakukan Optimasi Power Control,-76.98910000000001,12.022300000000008,38486.3072,34269.1149
106.78178805,-6.27780956,-67.29,9.210000000000004,36100.28,28345.02,Melakukan Optimasi Power Control,-76.42206,10.962300000000004,36373.63298000001,27017.0341
106.78178805,-6.27780956,-67.52,8.460000000000003,35998.88,32218.47,Melakukan Optimasi Power Control,-78.69779499999999,8.553375000000004,35713.26892,29866.67574
106.78178805,-6.27780956,-67.17,8.580000000000002,35209.18,30353.58,Melakukan Optimasi Power Control,-78.69009,8.277750000000001,35231.25379,28517.703054999994
106.78178805,-6.27780956,-68.24,6.15,30904.180000000004,26172.7,Melakukan Optimasi Power Control,-78.11942999999998,6.86945000000002,31804.88415,25281.28154
106.78178805,-6.27780956,-68.36,5.499999999999999,31275.86,29603.48,Melakukan Optimasi Power Control,-79.16740499999997,6.22892500000001,31681.518940000005,26913.272079999988
106.78178805,-6.27780956,-69.57,5.349999999999999,27417.49,21959.92,Melakukan Optimasi Power Control,-78.14639499999998,6.388475000000018,30407.336920000005,23072.06152499999
106.78178805,-6.27780956,-69.25,1.7900000000000016,22875.33,16109.559999999998,Melakukan Optimasi Load Balancing dan Handover Tuning,-76.48648,7.231249999999989,25027.368289999988,23077.20652500001
106.78178805,-6.27780956,-67.83,1.500000000000001,22370.11,11885.85,Melakukan Optimasi Load Balancing dan Handover Tuning,-71.49183500000001,13.160074999999985,28621.036759999977,9580.673440000006
106.78178805,-6.27780956,-66.28,7.400000000000001,25329.88,15389.02,Melakukan Optimasi MEC dan Carrier Aggregation,-74.71311999999999,12.186599999999975,32542.05511999997,20723.617325000017
106.78178805,-6.27780956,-65.8,9.420000000000003,25729.25,25176.78,Melakukan Optimasi Power Control,-75.47169000000001,12.769750000000007,29882.09024000001,24694.593065
106.78178805,-6.27780956,-65.95,10.150000000000004,14638.48,9000.87,Melakukan Optimasi MEC dan Carrier Aggregation,-65.72729999999996,15.685799999999947,13066.239720000018,7546.49400000001
106.78178805,-6.27780956,-66.22,9.920000000000003,19915.71,19495.08,Melakukan Optimasi MEC dan Carrier Aggregation,-72.38313000000001,15.670649999999982,23462.3739,22243.726924999995
106.78178805,-6.27780956,-66.27,10.130000000000004,39877.27,42122.05,Melakukan Optimasi Power Control,-77.03960000000001,12.658200000000004,40078.20259999999,40866.39310000003
106.78178805,-6.27780956,-66.2,9.440000000000005,36381.37,12558.7,Melakukan Optimasi Power Control,-79.37141,12.304449999999996,40587.19735000002,10827.287775000004
106.78178805,-6.27780956,-66.03,9.380000000000004,31327.81,18300.84,Melakukan Optimasi Power Control,-75.82387499999999,11.443375,35233.909170000006,18998.789465000013
106.78178805,-6.27780956,-66.53,10.099999999999998,34341.33,28745.500000000004,Melakukan Optimasi Power Control,-76.36536,11.286600000000004,35664.18938,27356.0735
106.78178805,-6.27780956,-69.2,8.690000000000001,39648.22,21695.55,Melakukan Optimasi Power Control,-77.19855499999998,8.464075000000022,39573.02877000002,21081.246265
106.78178805,-6.27780956,-68.79,8.900000000000002,35181.78,17001.37,Melakukan Optimasi Power Control,-76.32051500000001,10.60557499999999,36385.97247000001,18256.91416500001
106.78178805,-6.27780956,-69.25,8.520000000000001,43476.23,17852.7,Melakukan Optimasi Power Control,-75.91958499999996,8.623725000000007,44523.958470000005,21253.190064999995
106.78178805,-6.27780956,-69.68,8.420000000000002,43983.63,26570.36,Melakukan Optimasi Power Control,-76.58562999999995,8.239949999999997,45880.33924000001,25317.163949999995
106.78178805,-6.27780956,-69.28,7.670000000000001,46176.38,33811.99,Melakukan Optimasi Power Control,-78.91532999999997,8.305249999999988,46554.96943999999,29888.719349999992
106.78178805,-6.27780956,-69.17,6.25,35970.66,16757.68,Melakukan Optimasi Power Control,-78.247735,7.836874999999993,35760.26787,19151.164850000005
106.78178805,-6.27780956,-69.4,4.519999999999999,28719.68,20905.61,Melakukan Optimasi Power Control,-78.48085999999999,6.004900000000023,30911.237880000004,21922.182285000006
106.78178805,-6.27780956,-69.5,4.650000000000001,28276.68,15147.22,Melakukan Optimasi MEC dan Carrier Aggregation,-74.654825,10.92712499999996,33563.62733999998,20324.41762000001
106.78178805,-6.27780956,-67.44,8.940000000000003,37894.04,28090.05,Melakukan Optimasi Power Control,-76.50695499999999,10.560575000000012,37207.39709000001,26214.025135000007
106.78178805,-6.27780956,-67.3,8.330000000000002,39445.76,35533.7,Melakukan Optimasi Power Control,-79.73019499999998,8.445674999999982,40326.21376,32826.70055999999
106.78178805,-6.27780956,-69.48,7.380000000000001,23548.54,16187.399999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-74.29479500000001,12.092224999999972,26962.080689999984,22544.49767500001
106.78178805,-6.27780956,-69.86,4.899999999999999,23548.54,16187.399999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-74.180435,10.733024999999971,26875.770599999985,22624.502990000005
106.78178805,-6.27780956,-69.96,6.9,23548.54,16187.399999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-74.36113000000002,11.692399999999964,26871.901879999987,22582.882965000004
106.78178805,-6.27780956,-70.18,6.54,23548.54,16187.399999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-74.254295,11.508024999999968,26923.471319999982,22449.885765000006
106.78178805,-6.27780956,-70.64,5.65,23548.54,16187.399999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-74.209435,10.788024999999973,26737.621439999984,22594.457115000005
106.78178805,-6.27780956,-70.49,6.94,23548.54,16187.399999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-74.36113000000002,11.692399999999964,26871.901879999987,22582.882965000004
106.78178805,-6.27780956,-70.1,6.890000000000001,23548.54,16187.399999999998,Melakukan Optimasi MEC dan Carrier Aggregation,-74.26383000000001,11.640699999999972,26632.925059999987,22510.502580000004
106.78093965,-6.28035377,-81.76,8.400000000000002,9208.55,733.51,Melakukan Optimasi MEC dan Carrier Aggregation,-76.72680000000001,13.516499999999985,12608.025600000006,4336.945500000001
106.7809129,-6.28038759,-81.83,7.580000000000001,22243.54,23277.73,Melakukan Optimasi MEC dan Carrier Aggregation,-76.221265,12.221324999999975,22702.85438999999,25656.00985499999
106.7808782,-6.28042107,-83.53,3.67,14534.5,21521.68,Melakukan Optimasi Load Balancing dan Handover Tuning,-81.58097500000001,6.238674999999994,18107.832679999992,24204.66195000001
106.78083429,-6.28044967,-86.06,1.4400000000000013,12746.19,25314.47,Melakukan Optimasi Load Balancing dan Handover Tuning,-83.74519000000001,3.149549999999988,15574.29986,27478.187350000004
106.78079737,-6.28047091,-82.42,6.06,17134.78,17523.61,Melakukan Optimasi MEC dan Carrier Aggregation,-75.74896499999997,11.74052499999998,19093.45689000001,22743.533785000007
106.78075902,-6.2804861,-84.07,4.000000000000001,16600.87,11819.76,Melakukan Optimasi Load Balancing dan Handover Tuning,-83.179335,7.553575000000007,17386.687849999995,13074.688094999996
106.78071889,-6.28048747,-83.06,5.829999999999999,20220.26,23364.42,Melakukan Optimasi Load Balancing dan Handover Tuning,-81.40439999999997,8.642600000000007,20564.16424000001,25982.408055
106.78068775,-6.28048272,-84.73,3.75,18669.77,18233.24,Melakukan Optimasi Load Balancing dan Handover Tuning,-82.54050499999997,6.308325000000013,20910.004210000006,23091.03931500001
106.78066426,-6.28047979,-84.63,2.6499999999999995,15425.759999999998,12584.93,Melakukan Optimasi Load Balancing dan Handover Tuning,-82.30343500000001,6.350174999999999,15235.422359999997,12303.29558
106.78064049,-6.28047613,-85.66,1.7700000000000016,14455.58,19323.16,Melakukan Optimasi Load Balancing dan Handover Tuning,-83.779335,4.938274999999992,18381.23632999999,22410.07331500001
106.78061836,-6.28047138,-85.08,3.850000000000001,17512.29,19070.5,Melakukan Optimasi Load Balancing dan Handover Tuning,-82.24100499999999,6.488824999999994,19426.220369999995,23609.197000000007
106.78059346,-6.28046015,-84.63,1.6700000000000017,14294.31,11823.63,Melakukan Optimasi Load Balancing dan Handover Tuning,-81.34360000000001,3.542199999999993,15851.680460000003,8667.863720000001
106.78056258,-6.28044218,-84.85,-1.190000000000001,8620.3,10714.71,Melakukan Optimasi Load Balancing dan Handover Tuning,-81.9674,1.5539999999999945,10594.796080000006,6952.281990000002
